Game ID,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
247,2010-03-07,Mallorca,Sp Gijon,3,0,1,0,13,5,4,1,12,18,4,5,1,3,0,0
248,2010-03-07,Osasuna,Getafe,0,0,0,0,27,13,8,3,18,16,5,4,1,4,0,0
249,2010-03-07,Zaragoza,Ath Madrid,1,1,1,0,12,6,5,2,23,20,4,4,7,3,0,1
250,2010-03-08,Valencia,Santander,0,0,0,0,17,11,3,4,11,16,4,3,2,4,1,0
251,2010-03-13,Getafe,Mallorca,3,0,1,0,18,12,9,3,16,10,9,3,4,0,0,1
252,2010-03-13,Sevilla,La Coruna,1,1,1,1,17,6,8,4,14,15,12,1,2,4,0,0
253,2010-03-13,Sp Gijon,Ath Bilbao,0,0,0,0,17,17,5,6,16,14,7,5,5,3,0,0
254,2010-03-14,Almeria,Malaga,1,0,0,0,7,15,3,3,10,11,6,7,2,3,0,0
255,2010-03-14,Barcelona,Valencia,3,0,0,0,19,7,8,4,10,19,7,3,1,4,0,1
256,2010-03-14,Santander,Zaragoza,0,0,0,0,9,8,3,4,28,19,3,4,1,2,0,0
257,2010-03-14,Tenerife,Espanol,4,1,1,0,21,10,8,3,17,22,9,2,1,4,0,0
258,2010-03-14,Valladolid,Real Madrid,1,4,0,2,11,21,2,11,27,22,2,2,5,3,0,0
259,2010-03-14,Villarreal,Xerez,2,0,1,0,25,4,9,2,11,19,6,3,1,3,0,0
260,2010-03-15,Ath Madrid,Osasuna,1,0,0,0,14,12,6,5,10,18,5,7,2,4,1,0
261,2010-03-20,Ath Bilbao,Getafe,2,2,1,1,11,15,3,8,15,19,5,5,2,4,1,1
262,2010-03-20,Espanol,Sevilla,2,0,1,0,24,11,7,2,18,9,2,7,3,2,0,0
263,2010-03-20,La Coruna,Valladolid,0,2,0,1,4,15,1,6,10,16,5,9,0,0,0,0
264,2010-03-20,Real Madrid,Sp Gijon,3,1,0,0,28,9,10,5,16,15,4,3,2,1,0,0
265,2010-03-20,Xerez,Tenerife,2,1,2,0,13,17,4,5,18,14,2,9,1,4,1,0
266,2010-03-21,Malaga,Villarreal,2,0,0,0,11,10,6,3,22,19,7,3,1,1,0,0
267,2010-03-21,Mallorca,Ath Madrid,4,1,2,1,18,10,9,5,16,16,7,3,1,1,0,1
268,2010-03-21,Osasuna,Santander,1,3,1,1,13,12,6,6,17,17,10,4,2,2,0,0
269,2010-03-21,Valencia,Almeria,2,0,0,0,23,8,7,3,15,18,5,8,2,2,0,0
270,2010-03-21,Zaragoza,Barcelona,2,4,0,1,10,18,2,6,22,18,7,6,3,3,0,0
271,2010-03-23,Sevilla,Xerez,1,1,0,0,19,6,3,1,8,17,4,5,0,2,0,0
272,2010-03-23,Sp Gijon,La Coruna,2,1,1,0,21,10,8,3,14,8,7,6,2,2,0,2
273,2010-03-24,Almeria,Zaragoza,1,0,0,0,11,14,3,4,14,22,5,5,3,4,0,0
274,2010-03-24,Barcelona,Osasuna,2,0,0,0,16,3,5,1,12,22,8,3,4,2,0,0
275,2010-03-24,Santander,Mallorca,0,0,0,0,10,13,4,4,15,22,7,7,1,1,0,0
276,2010-03-24,Tenerife,Villarreal,2,2,0,1,10,14,4,7,23,17,9,4,3,4,0,0
277,2010-03-24,Valencia,Malaga,1,0,1,0,14,5,4,0,17,20,9,4,3,5,0,0
278,2010-03-24,Valladolid,Espanol,0,0,0,0,8,9,0,1,13,17,4,7,4,2,1,1
279,2010-03-25,Ath Madrid,Ath Bilbao,2,0,0,0,15,17,6,5,16,15,7,7,1,4,0,0
280,2010-03-25,Getafe,Real Madrid,2,4,1,4,10,21,4,10,9,11,6,8,3,2,0,0
281,2010-03-27,Malaga,Tenerife,1,1,0,0,7,14,1,4,15,14,5,2,2,2,1,0
282,2010-03-27,Mallorca,Barcelona,0,1,0,0,10,7,2,5,29,21,4,8,4,3,0,0
283,2010-03-27,Zaragoza,Valencia,3,0,1,0,20,9,6,3,19,19,6,5,4,4,0,1
284,2010-03-28,Espanol,Sp Gijon,0,0,0,0,15,6,1,3,14,18,11,0,1,0,0,0
285,2010-03-28,La Coruna,Getafe,1,3,0,2,14,21,6,9,4,8,8,6,0,4,0,0
286,2010-03-28,Osasuna,Almeria,1,0,1,0,21,9,11,2,17,20,7,4,3,2,0,1
287,2010-03-28,Real Madrid,Ath Madrid,3,2,0,1,32,10,8,3,22,16,7,2,3,1,0,0
288,2010-03-28,Villarreal,Sevilla,3,0,2,0,14,9,8,6,10,15,9,3,2,3,0,0
289,2010-03-28,Xerez,Valladolid,3,0,2,0,12,17,4,5,22,19,4,6,2,4,0,1
290,2010-03-29,Ath Bilbao,Santander,4,3,2,1,12,9,5,5,10,21,10,1,1,3,0,1
291,2010-04-03,Barcelona,Ath Bilbao,4,1,2,0,17,14,7,5,5,8,7,10,1,1,0,0
292,2010-04-03,Sevilla,Tenerife,3,0,2,0,13,15,5,3,21,19,4,5,5,4,0,0
293,2010-04-03,Zaragoza,Malaga,2,0,1,0,15,8,6,3,9,14,8,3,3,4,0,0
294,2010-04-04,Almeria,Mallorca,1,1,1,0,16,17,6,8,14,16,7,4,1,2,0,0
295,2010-04-04,Ath Madrid,La Coruna,3,0,1,0,18,6,10,2,15,8,6,3,2,0,0,0
296,2010-04-04,Getafe,Espanol,1,1,1,0,17,10,2,3,10,15,8,7,3,4,0,0
297,2010-04-04,Santander,Real Madrid,0,2,0,1,5,16,2,4,27,12,1,9,4,1,0,0
298,2010-04-04,Sp Gijon,Xerez,2,2,1,0,15,12,7,4,18,18,3,4,1,0,0,0
299,2010-04-04,Valencia,Osasuna,3,0,0,0,18,14,7,5,14,20,7,3,0,2,0,0
300,2010-04-04,Valladolid,Villarreal,0,2,0,1,15,12,5,7,15,14,6,4,3,4,0,0
301,2010-04-10,Malaga,Sevilla,1,2,1,0,10,11,4,7,29,14,3,4,3,5,0,0
302,2010-04-10,Real Madrid,Barcelona,0,2,0,1,16,8,7,4,30,15,4,7,4,4,0,0
303,2010-04-10,Tenerife,Valladolid,0,0,0,0,18,5,4,0,13,22,9,6,2,3,0,0
304,2010-04-10,Villarreal,Sp Gijon,1,0,1,0,16,3,8,1,10,15,9,4,0,1,0,0
305,2010-04-10,Xerez,Getafe,0,1,0,0,14,9,4,2,23,14,12,3,3,2,0,1
306,2010-04-11,Ath Bilbao,Almeria,4,1,2,0,25,11,11,5,10,17,9,3,1,0,0,0
307,2010-04-11,Espanol,Ath Madrid,3,0,0,0,21,12,7,2,8,13,5,5,2,3,0,1
308,2010-04-11,La Coruna,Santander,1,1,1,0,15,12,3,4,9,16,9,7,0,1,0,0
309,2010-04-11,Mallorca,Valencia,3,2,2,0,17,15,8,4,12,15,4,7,3,3,0,1
310,2010-04-11,Osasuna,Zaragoza,2,0,1,0,9,12,6,4,22,14,3,7,4,4,1,0
311,2010-04-13,Getafe,Villarreal,3,0,0,0,15,8,5,2,19,10,5,5,1,2,0,0
312,2010-04-13,Sp Gijon,Tenerife,0,2,0,0,12,7,5,4,16,12,9,9,2,0,0,0
313,2010-04-13,Valladolid,Sevilla,2,1,1,0,20,8,5,5,27,13,4,3,5,1,0,0
314,2010-04-14,Ath Madrid,Xerez,1,2,1,1,21,11,5,3,19,16,8,4,3,4,0,0
315,2010-04-14,Barcelona,La Coruna,3,0,1,0,21,5,11,3,11,12,14,2,0,3,0,0
316,2010-04-14,Osasuna,Malaga,2,2,1,1,11,16,2,6,20,18,5,4,1,5,1,1
317,2010-04-14,Santander,Espanol,3,1,1,1,13,7,4,2,24,10,7,5,3,3,0,1
318,2010-04-14,Zaragoza,Mallorca,1,1,1,1,14,6,3,3,16,14,5,5,2,4,0,0
319,2010-04-15,Almeria,Real Madrid,1,2,1,1,10,32,4,15,19,17,4,10,3,4,0,0
320,2010-04-15,Valencia,Ath Bilbao,2,0,1,0,17,6,5,3,17,13,15,3,1,2,0,0
321,2010-04-17,Espanol,Barcelona,0,0,0,0,9,4,3,1,21,17,3,4,3,2,0,1
322,2010-04-17,Sevilla,Sp Gijon,3,0,1,0,16,4,7,2,8,20,6,3,3,4,0,2
323,2010-04-17,Villarreal,Ath Madrid,2,1,2,0,7,13,5,7,15,22,4,8,2,2,0,0
324,2010-04-18,Ath Bilbao,Zaragoza,0,0,0,0,16,6,6,1,14,17,5,2,3,5,0,0
325,2010-04-18,La Coruna,Almeria,0,0,0,0,18,18,4,2,14,10,3,9,2,2,0,0
326,2010-04-18,Malaga,Valladolid,0,0,0,0,13,14,4,0,15,22,6,6,2,2,0,0
327,2010-04-18,Real Madrid,Valencia,2,0,1,0,24,9,11,3,16,16,2,7,2,3,0,0
328,2010-04-18,Tenerife,Getafe,3,2,1,1,19,14,4,7,13,19,7,3,2,4,0,0
329,2010-04-18,Xerez,Santander,2,2,1,1,11,14,4,7,16,13,5,13,1,2,0,0
330,2010-04-19,Mallorca,Osasuna,2,0,1,0,15,12,8,4,14,15,5,9,1,3,0,0
331,2010-04-24,Barcelona,Xerez,3,1,2,1,14,8,7,4,17,17,3,6,1,9,0,2
332,2010-04-24,Valencia,La Coruna,1,0,1,0,12,9,6,1,17,11,12,2,3,3,1,0
333,2010-04-24,Zaragoza,Real Madrid,1,2,0,0,7,19,2,12,21,22,1,7,3,4,1,0
334,2010-04-25,Almeria,Espanol,0,1,0,0,13,16,2,6,17,15,10,2,4,4,0,1
335,2010-04-25,Ath Madrid,Tenerife,3,1,2,0,26,14,11,3,10,14,9,7,1,2,0,0
336,2010-04-25,Getafe,Sevilla,4,3,1,2,20,10,9,6,11,16,10,3,6,3,0,1
337,2010-04-25,Mallorca,Malaga,1,1,0,0,24,14,7,8,19,20,8,6,2,5,0,1
338,2010-04-25,Santander,Villarreal,1,2,1,0,10,22,6,11,21,10,4,9,7,4,0,0
339,2010-04-25,Sp Gijon,Valladolid,0,2,0,0,8,12,1,6,24,17,3,1,2,3,1,1
340,2010-04-26,Osasuna,Ath Bilbao,0,0,0,0,12,8,3,5,15,12,5,6,1,1,0,0
341,2010-05-01,Espanol,Valencia,0,2,0,0,9,15,2,6,14,19,6,10,3,0,0,0
342,2010-05-01,La Coruna,Zaragoza,0,1,0,0,7,7,4,1,20,11,4,6,3,2,0,0
343,2010-05-01,Malaga,Sp Gijon,1,1,0,1,19,7,6,1,14,18,15,5,3,8,0,0
344,2010-05-01,Tenerife,Santander,2,1,1,0,20,7,11,2,15,23,5,2,0,4,0,0
345,2010-05-01,Valladolid,Getafe,0,0,0,0,13,4,3,2,14,21,5,6,2,3,0,1
346,2010-05-01,Villarreal,Barcelona,1,4,0,3,8,15,2,6,23,11,4,4,3,3,0,0
347,2010-05-01,Xerez,Almeria,2,1,1,1,11,18,2,3,8,17,4,6,2,4,1,1
348,2010-05-02,Ath Bilbao,Mallorca,1,3,1,1,13,18,4,6,14,21,6,7,1,4,0,0
349,2010-05-02,Real Madrid,Osasuna,3,2,2,2,31,17,12,6,13,15,11,3,1,1,0,0
350,2010-05-02,Sevilla,Ath Madrid,3,1,3,1,12,13,8,3,19,16,12,1,1,3,0,0
351,2010-05-04,Almeria,Villarreal,4,2,3,0,11,16,4,9,18,8,7,1,4,1,1,1
352,2010-05-04,Barcelona,Tenerife,4,1,1,1,21,4,8,2,5,21,9,2,0,3,0,0
353,2010-05-04,Getafe,Sp Gijon,1,1,0,1,16,14,8,4,6,13,11,8,0,0,0,0
354,2010-05-04,Valencia,Xerez,3,1,1,1,22,7,6,3,12,15,8,0,3,0,0,1
355,2010-05-05,Ath Bilbao,Malaga,1,1,1,1,15,18,6,5,14,20,8,9,2,7,0,0
356,2010-05-05,Ath Madrid,Valladolid,3,1,1,0,15,24,8,7,17,14,7,4,0,2,0,0
357,2010-05-05,Mallorca,Real Madrid,1,4,1,1,6,14,4,9,21,12,4,4,4,2,0,0
358,2010-05-05,Osasuna,La Coruna,3,1,3,1,13,9,5,3,14,6,2,3,3,0,0,0
359,2010-05-05,Santander,Sevilla,1,5,0,2,11,17,4,8,15,17,4,8,2,1,1,0
360,2010-05-05,Zaragoza,Espanol,1,0,0,0,11,7,3,3,21,16,1,5,2,3,0,1
361,2010-05-08,Espanol,Osasuna,2,1,0,1,13,11,8,2,4,14,5,5,3,1,0,0
362,2010-05-08,Getafe,Malaga,2,1,1,0,9,5,5,2,10,12,4,3,3,1,0,0
363,2010-05-08,La Coruna,Mallorca,1,0,0,0,12,18,2,2,15,17,3,5,1,3,0,0
364,2010-05-08,Real Madrid,Ath Bilbao,5,1,1,1,34,6,15,4,13,14,9,1,3,2,0,1
365,2010-05-08,Sevilla,Barcelona,2,3,0,2,7,18,5,7,23,15,2,4,4,6,1,0
366,2010-05-08,Sp Gijon,Ath Madrid,1,1,0,0,4,4,1,1,9,8,5,3,2,1,0,0
367,2010-05-08,Tenerife,Almeria,2,2,1,1,17,9,7,5,15,6,9,3,2,2,0,0
368,2010-05-08,Valladolid,Santander,2,1,0,1,12,5,4,3,13,19,6,4,1,2,1,1
369,2010-05-08,Villarreal,Valencia,2,0,2,0,8,8,5,4,8,21,4,4,3,6,2,0
370,2010-05-08,Xerez,Zaragoza,3,2,1,0,9,14,6,7,16,15,2,4,3,3,0,1
371,2010-05-15,Almeria,Sevilla,2,3,1,1,14,11,5,5,16,14,4,8,3,4,0,1
372,2010-05-15,Ath Bilbao,La Coruna,2,0,1,0,19,13,5,5,16,13,12,0,0,0,0,0
373,2010-05-15,Ath Madrid,Getafe,0,3,0,1,9,11,4,8,16,13,3,3,1,2,0,0
374,2010-05-15,Mallorca,Espanol,2,0,1,0,13,8,4,3,18,11,7,2,3,2,0,0
375,2010-05-15,Zaragoza,Villarreal,3,3,3,1,10,20,6,13,21,8,3,7,6,3,0,0
376,2010-05-16,Barcelona,Valladolid,4,0,2,0,14,10,7,4,17,20,7,5,1,3,0,0
377,2010-05-16,Malaga,Real Madrid,1,1,1,0,8,19,3,9,24,19,2,5,4,4,1,0
378,2010-05-16,Osasuna,Xerez,1,1,0,0,9,17,4,6,9,11,5,7,0,0,0,1
379,2010-05-16,Santander,Sp Gijon,2,0,1,0,23,8,8,4,15,8,12,0,0,0,0,0
380,2010-05-16,Valencia,Tenerife,1,0,0,0,20,11,8,2,13,13,13,6,1,1,0,0
381,28/08/10,Hercules,Ath Bilbao,0,1,0,0,9,14,3,5,15,18,10,1,2,4,1,0
382,28/08/10,Levante,Sevilla,1,4,1,2,7,14,4,8,20,22,4,2,4,4,0,0
383,28/08/10,Malaga,Valencia,1,3,1,1,19,21,5,8,16,15,7,10,2,5,0,0
384,29/08/10,Espanol,Getafe,3,1,1,0,17,13,8,1,17,9,8,4,3,4,0,0
385,29/08/10,La Coruna,Zaragoza,0,0,0,0,8,8,2,3,16,19,4,6,0,1,0,0
386,29/08/10,Mallorca,Real Madrid,0,0,0,0,7,16,2,5,16,15,1,4,2,2,0,0
387,29/08/10,Osasuna,Almeria,0,0,0,0,13,3,2,0,22,18,9,3,4,1,0,1
388,29/08/10,Santander,Barcelona,0,3,0,2,11,9,7,5,21,14,6,5,4,1,0,0
389,29/08/10,Sociedad,Villarreal,1,0,0,0,10,23,3,5,15,21,7,4,3,3,0,0
390,30/08/10,Ath Madrid,Sp Gijon,4,0,2,0,16,18,7,8,13,22,2,3,3,3,0,0
391,11/09/10,Ath Bilbao,Ath Madrid,1,2,0,1,18,11,3,5,22,13,6,1,4,5,0,0
392,11/09/10,Barcelona,Hercules,0,2,0,1,17,9,9,7,7,8,14,2,2,2,0,0
393,11/09/10,Real Madrid,Osasuna,1,0,0,0,25,4,7,1,20,27,9,3,2,2,0,0
394,11/09/10,Valencia,Santander,1,0,1,0,14,15,5,7,19,15,6,8,4,2,0,0
395,12/09/10,Getafe,Levante,4,1,2,1,21,7,10,2,19,14,13,7,3,4,0,0
396,12/09/10,Sevilla,La Coruna,0,0,0,0,26,12,10,2,9,12,8,5,3,3,0,0
397,12/09/10,Sp Gijon,Mallorca,2,0,0,0,12,9,6,1,19,11,2,2,2,2,0,1
398,12/09/10,Villarreal,Espanol,4,0,2,0,11,15,5,5,16,19,3,8,6,6,0,1
399,12/09/10,Zaragoza,Malaga,3,5,1,5,32,12,10,8,11,13,10,1,2,2,0,0
400,13/09/10,Almeria,Sociedad,2,2,1,2,18,15,7,6,17,13,6,4,4,2,0,0
401,18/09/10,Espanol,Almeria,1,0,0,0,13,4,4,1,23,12,7,2,3,3,0,0
402,18/09/10,Mallorca,Osasuna,2,0,1,0,13,12,5,4,8,20,6,5,0,2,0,0
403,18/09/10,Sociedad,Real Madrid,1,2,0,0,10,22,1,10,13,15,8,3,1,2,0,0
404,18/09/10,Sp Gijon,Ath Bilbao,2,2,2,1,10,17,5,7,15,13,5,6,3,3,0,0
405,19/09/10,Ath Madrid,Barcelona,1,2,1,2,7,16,4,8,21,15,6,6,4,5,1,0
406,19/09/10,Hercules,Valencia,1,2,1,2,13,8,7,4,12,12,5,1,2,4,0,1
407,19/09/10,Levante,Villarreal,1,2,0,2,15,8,2,5,9,17,6,2,1,1,0,0
408,19/09/10,Malaga,Sevilla,1,2,1,2,8,19,5,6,13,22,3,8,2,6,0,0
409,19/09/10,Santander,Zaragoza,2,0,0,0,8,7,4,1,14,22,3,2,1,4,0,0
410,20/09/10,La Coruna,Getafe,2,2,0,1,26,12,11,2,7,13,5,7,1,4,0,1
411,21/09/10,Ath Bilbao,Mallorca,3,0,1,0,12,15,6,3,22,12,9,3,1,0,0,0
412,21/09/10,Osasuna,Sociedad,3,1,2,1,17,8,5,2,22,10,7,5,3,2,0,0
413,21/09/10,Real Madrid,Espanol,3,0,1,0,20,9,7,3,15,11,8,5,2,2,1,2
414,22/09/10,Almeria,Levante,0,1,0,1,19,6,5,2,10,12,6,5,4,2,0,0
415,22/09/10,Barcelona,Sp Gijon,1,0,0,0,16,3,5,0,14,15,8,4,2,5,0,0
416,22/09/10,Valencia,Ath Madrid,1,1,0,1,16,6,4,2,15,17,13,2,5,3,0,0
417,22/09/10,Zaragoza,Hercules,0,0,0,0,20,5,5,4,22,17,8,2,4,2,0,0
418,23/09/10,Getafe,Malaga,0,2,0,0,24,15,7,5,21,16,10,4,1,3,1,1
419,23/09/10,Sevilla,Santander,1,1,1,0,14,13,4,4,14,13,9,5,0,2,0,0
420,23/09/10,Villarreal,La Coruna,1,0,1,0,19,14,8,4,13,17,4,1,2,3,0,0
421,25/09/10,Ath Bilbao,Barcelona,1,3,0,0,11,25,4,10,8,8,1,8,1,1,1,1
422,25/09/10,Levante,Real Madrid,0,0,0,0,4,25,0,6,15,11,2,6,5,2,0,0
423,25/09/10,Sp Gijon,Valencia,0,2,0,2,10,8,1,5,19,13,6,2,3,0,0,0
424,26/09/10,Ath Madrid,Zaragoza,1,0,1,0,12,19,4,6,15,18,5,3,7,3,1,0
425,26/09/10,Espanol,Osasuna,1,0,1,0,26,7,7,2,9,15,8,6,2,2,0,1
426,26/09/10,Hercules,Sevilla,2,0,2,0,7,15,3,5,22,14,3,1,2,1,0,0
427,26/09/10,La Coruna,Almeria,0,2,0,2,15,15,7,6,20,11,6,4,2,2,1,0
428,26/09/10,Mallorca,Sociedad,2,0,1,0,15,13,6,3,17,10,7,7,2,2,0,0
429,26/09/10,Santander,Getafe,0,1,0,1,15,9,5,2,22,14,4,6,4,3,1,0
430,27/09/10,Malaga,Villarreal,2,3,2,3,9,19,3,8,14,16,4,5,1,4,1,0
431,02/10/10,Sociedad,Espanol,1,0,0,0,18,18,4,9,13,18,8,6,1,4,0,0
432,02/10/10,Valencia,Ath Bilbao,2,1,1,0,18,13,6,2,17,13,6,5,3,2,0,0
433,02/10/10,Zaragoza,Sp Gijon,2,2,0,1,9,18,4,5,16,16,3,8,2,3,1,0
434,03/10/10,Almeria,Malaga,1,1,0,0,26,11,7,4,14,12,7,5,2,5,0,1
435,03/10/10,Barcelona,Mallorca,1,1,1,1,26,11,10,2,7,15,13,6,0,6,0,0
436,03/10/10,Getafe,Hercules,3,0,2,0,20,9,7,1,17,14,3,5,4,2,0,1
437,03/10/10,Osasuna,Levante,1,1,0,0,18,7,8,2,14,13,4,3,4,2,0,0
438,03/10/10,Real Madrid,La Coruna,6,1,3,0,17,8,8,3,7,6,4,1,0,1,0,0
439,03/10/10,Sevilla,Ath Madrid,3,1,2,0,18,9,10,4,16,17,6,9,4,3,0,0
440,03/10/10,Villarreal,Santander,2,0,2,0,16,19,10,4,10,17,6,8,1,0,0,0
441,16/10/10,Ath Madrid,Getafe,2,0,1,0,11,15,3,8,21,16,2,8,2,4,0,0
442,16/10/10,Barcelona,Valencia,2,1,0,1,12,8,8,2,9,9,7,6,2,4,0,0
443,16/10/10,Malaga,Real Madrid,1,4,0,2,9,21,1,7,10,18,4,7,4,3,0,0
444,17/10/10,Ath Bilbao,Zaragoza,2,1,2,0,16,16,7,3,19,19,5,5,3,4,0,1
445,17/10/10,La Coruna,Osasuna,0,0,0,0,23,8,10,2,18,19,12,2,3,1,0,1
446,17/10/10,Levante,Sociedad,2,1,0,0,13,10,3,5,14,19,9,4,3,3,0,0
447,17/10/10,Mallorca,Espanol,0,1,0,1,12,14,1,7,14,18,6,4,3,3,0,1
448,17/10/10,Santander,Almeria,1,0,1,0,25,9,14,4,22,7,8,5,3,1,0,0
449,17/10/10,Sp Gijon,Sevilla,2,0,1,0,14,18,7,4,20,7,8,5,6,2,0,0
450,18/10/10,Hercules,Villarreal,2,2,2,1,9,23,5,9,8,22,4,2,5,3,1,2
451,23/10/10,Real Madrid,Santander,6,1,3,0,16,13,10,3,16,13,4,4,2,2,0,0
452,23/10/10,Valencia,Mallorca,1,2,1,2,13,14,5,6,17,17,11,2,6,4,0,0
453,23/10/10,Zaragoza,Barcelona,0,2,0,1,5,20,4,10,21,12,5,3,4,1,1,0
454,24/10/10,Almeria,Hercules,1,1,0,1,13,9,8,4,15,11,8,6,2,3,0,0
455,24/10/10,Espanol,Levante,2,1,1,0,14,12,3,2,15,14,6,3,5,6,0,1
456,24/10/10,Getafe,Sp Gijon,3,0,1,0,15,10,6,3,10,13,4,2,1,2,0,0
457,24/10/10,Osasuna,Malaga,3,0,2,0,14,8,8,0,13,17,4,4,1,3,0,0
458,24/10/10,Sevilla,Ath Bilbao,4,3,2,0,14,17,9,9,10,18,5,7,3,5,1,0
459,24/10/10,Villarreal,Ath Madrid,2,0,1,0,10,11,5,2,15,15,2,3,1,3,0,0
460,25/10/10,Sociedad,La Coruna,3,0,1,0,9,8,7,2,18,14,4,3,1,2,0,0
461,30/10/10,Barcelona,Sevilla,5,0,2,0,18,3,9,1,13,11,11,1,1,2,0,1
462,30/10/10,Hercules,Real Madrid,1,3,1,0,7,25,2,10,6,9,3,6,0,3,0,0
463,30/10/10,Valencia,Zaragoza,1,1,1,1,15,10,2,3,20,21,7,4,3,3,0,1
464,31/10/10,Ath Bilbao,Getafe,3,0,2,0,20,10,7,2,14,15,6,4,2,5,0,0
465,31/10/10,Ath Madrid,Almeria,1,1,1,1,28,10,11,3,15,13,12,3,3,2,0,0
466,31/10/10,La Coruna,Espanol,3,0,1,0,11,11,4,4,17,14,5,4,2,3,0,0
467,31/10/10,Malaga,Sociedad,1,2,0,1,16,12,6,2,18,17,1,5,1,3,0,0
468,31/10/10,Santander,Osasuna,4,1,2,0,17,12,7,4,18,14,5,5,2,3,0,0
469,31/10/10,Sp Gijon,Villarreal,1,1,0,0,12,10,5,4,20,11,2,4,5,2,0,1
470,01/11/10,Mallorca,Levante,2,1,0,1,22,13,6,3,14,15,5,3,2,2,0,0
471,06/11/10,Espanol,Malaga,1,0,1,0,15,11,6,3,20,18,5,5,2,3,0,0
472,06/11/10,Sociedad,Santander,1,0,1,0,11,13,4,3,15,18,5,6,1,6,0,0
473,07/11/10,Almeria,Sp Gijon,1,1,1,0,9,14,3,3,16,12,5,10,5,2,0,0
474,07/11/10,Getafe,Barcelona,1,3,0,2,12,14,5,8,10,9,5,3,3,1,1,1
475,07/11/10,Levante,La Coruna,1,2,0,1,11,11,2,6,14,10,11,4,2,2,0,0
476,07/11/10,Osasuna,Hercules,3,0,1,0,16,8,5,1,18,16,4,3,1,4,0,0
477,07/11/10,Real Madrid,Ath Madrid,2,0,2,0,22,18,13,3,13,14,3,7,2,2,0,0
478,07/11/10,Villarreal,Ath Bilbao,4,1,2,1,23,7,9,4,13,27,7,3,4,3,0,1
479,07/11/10,Zaragoza,Mallorca,3,2,0,1,22,8,3,4,10,20,11,3,4,6,0,0
480,08/11/10,Sevilla,Valencia,2,0,0,0,22,12,10,6,11,12,7,2,1,0,0,1
481,13/11/10,Ath Bilbao,Almeria,1,0,1,0,13,8,4,3,18,15,9,2,2,3,2,0
482,13/11/10,Ath Madrid,Osasuna,3,0,2,0,24,14,7,5,11,17,8,3,1,1,0,1
483,13/11/10,Barcelona,Villarreal,3,1,1,1,15,9,5,2,22,19,4,4,2,3,0,0
484,14/11/10,Hercules,Sociedad,2,1,0,1,14,18,5,1,19,12,6,7,1,2,0,0
485,14/11/10,Malaga,Levante,1,0,0,0,11,12,7,2,15,15,5,8,3,5,0,0
486,14/11/10,Mallorca,La Coruna,0,0,0,0,13,8,4,4,9,13,8,1,2,1,0,0
487,14/11/10,Santander,Espanol,0,0,0,0,10,8,4,3,22,12,5,5,2,3,0,0
488,14/11/10,Sp Gijon,Real Madrid,0,1,0,0,10,12,3,5,19,7,2,9,5,2,1,0
489,14/11/10,Valencia,Getafe,2,0,1,0,14,8,4,3,22,9,7,5,3,3,0,0
490,14/11/10,Zaragoza,Sevilla,1,2,0,1,15,2,2,2,21,26,7,3,5,4,0,1
491,20/11/10,Almeria,Barcelona,0,8,0,5,9,18,2,13,10,7,6,5,2,1,0,0
492,20/11/10,Real Madrid,Ath Bilbao,5,1,2,1,16,14,6,6,10,15,4,6,2,2,0,0
493,20/11/10,Villarreal,Valencia,1,1,0,1,18,8,6,2,9,28,1,4,3,7,0,1
494,21/11/10,Espanol,Hercules,3,0,1,0,7,12,5,5,25,19,1,6,3,1,0,1
495,21/11/10,La Coruna,Malaga,3,0,2,0,8,13,3,4,18,11,6,12,3,2,0,0
496,21/11/10,Levante,Santander,3,1,3,0,18,15,10,4,22,17,6,1,2,3,0,1
497,21/11/10,Osasuna,Sp Gijon,1,0,0,0,13,9,2,0,22,20,5,6,4,2,0,0
498,21/11/10,Sevilla,Mallorca,1,2,0,1,11,17,2,8,8,12,2,1,2,1,0,0
499,21/11/10,Sociedad,Ath Madrid,2,4,1,0,10,23,4,8,21,15,4,8,3,2,0,0
500,22/11/10,Getafe,Zaragoza,1,1,0,1,21,10,3,4,16,13,10,1,3,2,0,1
501,27/11/10,Ath Madrid,Espanol,2,3,1,1,23,15,10,6,19,23,10,4,3,6,0,0
502,27/11/10,Sevilla,Getafe,1,3,1,0,17,13,6,6,16,18,10,6,3,1,0,0
503,27/11/10,Zaragoza,Villarreal,0,3,0,2,13,14,4,6,15,8,4,1,4,2,1,0
504,28/11/10,Ath Bilbao,Osasuna,1,0,0,0,15,11,5,3,12,16,6,8,3,2,0,0
505,28/11/10,Hercules,Levante,3,1,1,1,18,9,10,5,17,16,6,4,2,4,0,0
506,28/11/10,Mallorca,Malaga,2,0,0,0,12,14,6,5,17,13,2,6,3,1,0,0
507,28/11/10,Santander,La Coruna,1,0,0,0,11,4,6,0,10,12,7,2,1,1,0,0
508,28/11/10,Sp Gijon,Sociedad,1,3,1,2,9,12,3,6,31,27,8,3,5,3,0,0
509,28/11/10,Valencia,Almeria,2,1,1,0,11,10,6,3,24,12,8,7,2,3,0,0
510,29/11/10,Barcelona,Real Madrid,5,0,2,0,15,5,6,2,12,16,3,6,5,7,0,1
511,04/12/10,Levante,Ath Madrid,2,0,1,0,18,15,8,5,20,14,5,3,5,5,0,0
